Frame Number;Timestamp;Rigid Body Name;Relative X;Relative Y;Relative Z;Gesture
832846;6940.383;HandLeft;-0.3649;-0.9795;0.1142;clap
832846;6940.383;HandRight;0.2544;-0.9378;0.1312;clap
832846;6940.383;Head;-0.2173;-0.0173;0.0856;clap
832847;6940.392;HandLeft;-0.3661;-0.9795;0.1161;clap
832847;6940.392;HandRight;0.2533;-0.9363;0.1318;clap
832847;6940.392;Head;-0.2184;-0.0173;0.0852;clap
832848;6940.4;HandLeft;-0.367;-0.9795;0.1179;clap
832848;6940.4;HandRight;0.2521;-0.9348;0.1322;clap
832848;6940.4;Head;-0.2192;-0.0172;0.0846;clap
832849;6940.408;HandLeft;-0.3678;-0.9795;0.1195;clap
832849;6940.408;HandRight;0.2507;-0.9334;0.1323;clap
832849;6940.408;Head;-0.2201;-0.0171;0.0841;clap
832850;6940.417;HandLeft;-0.3686;-0.9794;0.1207;clap
832850;6940.417;HandRight;0.2493;-0.9316;0.1323;clap
832850;6940.417;Head;-0.221;-0.0172;0.0839;clap
832851;6940.425;HandLeft;-0.3695;-0.9794;0.1218;clap
832851;6940.425;HandRight;0.248;-0.9302;0.1322;clap
832851;6940.425;Head;-0.2219;-0.017;0.0837;clap
832852;6940.433;HandLeft;-0.37;-0.9793;0.1231;clap
832852;6940.433;HandRight;0.2468;-0.9288;0.132;clap
832852;6940.433;Head;-0.2226;-0.0169;0.0833;clap
832853;6940.442;HandLeft;-0.3705;-0.9793;0.1242;clap
832853;6940.442;HandRight;0.2455;-0.9276;0.1318;clap
832853;6940.442;Head;-0.2233;-0.0166;0.083;clap
832854;6940.45;HandLeft;-0.3714;-0.9791;0.1252;clap
832854;6940.45;HandRight;0.244;-0.9263;0.1315;clap
832854;6940.45;Head;-0.2238;-0.0164;0.0828;clap
832855;6940.458;HandLeft;-0.372;-0.9786;0.1259;clap
832855;6940.458;HandRight;0.2426;-0.925;0.1315;clap
832855;6940.458;Head;-0.2243;-0.0162;0.0825;clap
832856;6940.467;HandLeft;-0.3725;-0.9783;0.1267;clap
832856;6940.467;HandRight;0.2413;-0.9237;0.1312;clap
832856;6940.467;Head;-0.2248;-0.0159;0.0821;clap
832857;6940.475;HandLeft;-0.3727;-0.9781;0.1271;clap
832857;6940.475;HandRight;0.2402;-0.9227;0.131;clap
832857;6940.475;Head;-0.2252;-0.0157;0.0818;clap
832858;6940.483;HandLeft;-0.3734;-0.9777;0.1277;clap
832858;6940.483;HandRight;0.2391;-0.9218;0.1308;clap
832858;6940.483;Head;-0.2255;-0.0155;0.0815;clap
832859;6940.492;HandLeft;-0.3736;-0.9774;0.128;clap
832859;6940.492;HandRight;0.2381;-0.9209;0.1305;clap
832859;6940.492;Head;-0.2259;-0.0153;0.0812;clap
832860;6940.5;HandLeft;-0.3737;-0.977;0.1283;clap
832860;6940.5;HandRight;0.2373;-0.9202;0.1303;clap
832860;6940.5;Head;-0.2261;-0.0152;0.081;clap
832861;6940.508;HandLeft;-0.3736;-0.9768;0.1283;clap
832861;6940.508;HandRight;0.2367;-0.9196;0.1302;clap
832861;6940.508;Head;-0.2263;-0.0151;0.0806;clap
832862;6940.517;HandLeft;-0.3732;-0.9767;0.1281;clap
832862;6940.517;HandRight;0.236;-0.9192;0.1299;clap
832862;6940.517;Head;-0.2265;-0.015;0.0804;clap
832863;6940.525;HandLeft;-0.3723;-0.9769;0.1277;clap
832863;6940.525;HandRight;0.2355;-0.9188;0.1297;clap
832863;6940.525;Head;-0.2266;-0.015;0.08;clap
832864;6940.533;HandLeft;-0.3714;-0.9771;0.127;clap
832864;6940.533;HandRight;0.235;-0.9185;0.1293;clap
832864;6940.533;Head;-0.2267;-0.0149;0.0798;clap
832865;6940.542;HandLeft;-0.3708;-0.977;0.1263;clap
832865;6940.542;HandRight;0.2347;-0.9183;0.1291;clap
832865;6940.542;Head;-0.2267;-0.0149;0.0795;clap
832866;6940.55;HandLeft;-0.3702;-0.9769;0.1254;clap
832866;6940.55;HandRight;0.2344;-0.9181;0.1289;clap
832866;6940.55;Head;-0.2266;-0.0148;0.0793;clap
832867;6940.558;HandLeft;-0.3697;-0.9767;0.1245;clap
832867;6940.558;HandRight;0.2342;-0.918;0.1286;clap
832867;6940.558;Head;-0.2264;-0.0146;0.0788;clap
832868;6940.567;HandLeft;-0.3692;-0.9765;0.1234;clap
832868;6940.567;HandRight;0.234;-0.9179;0.1283;clap
832868;6940.567;Head;-0.2264;-0.0145;0.0786;clap
832869;6940.575;HandLeft;-0.369;-0.9758;0.1223;clap
832869;6940.575;HandRight;0.2339;-0.9178;0.1278;clap
832869;6940.575;Head;-0.2262;-0.0146;0.0784;clap
832870;6940.583;HandLeft;-0.3686;-0.9751;0.121;clap
832870;6940.583;HandRight;0.2338;-0.9177;0.1274;clap
832870;6940.583;Head;-0.226;-0.0146;0.0782;clap
832871;6940.592;HandLeft;-0.3676;-0.975;0.1194;clap
832871;6940.592;HandRight;0.2338;-0.9177;0.1269;clap
832871;6940.592;Head;-0.2258;-0.0146;0.078;clap
832872;6940.6;HandLeft;-0.3669;-0.9747;0.1177;clap
832872;6940.6;HandRight;0.2338;-0.9177;0.1263;clap
832872;6940.6;Head;-0.2255;-0.0145;0.0778;clap
832873;6940.608;HandLeft;-0.3662;-0.9741;0.1157;clap
832873;6940.608;HandRight;0.2339;-0.9176;0.1256;clap
832873;6940.608;Head;-0.2253;-0.0145;0.0777;clap
832874;6940.617;HandLeft;-0.3654;-0.9737;0.1136;clap
832874;6940.617;HandRight;0.2339;-0.9174;0.1249;clap
832874;6940.617;Head;-0.2249;-0.0146;0.0773;clap
832875;6940.625;HandLeft;-0.3644;-0.9732;0.1114;clap
832875;6940.625;HandRight;0.234;-0.9172;0.1241;clap
832875;6940.625;Head;-0.2247;-0.0145;0.0772;clap
832876;6940.633;HandLeft;-0.3635;-0.9726;0.109;clap
832876;6940.633;HandRight;0.2341;-0.917;0.1233;clap
832876;6940.633;Head;-0.2242;-0.0143;0.0769;clap
832877;6940.642;HandLeft;-0.3627;-0.9718;0.1065;clap
832877;6940.642;HandRight;0.2342;-0.9168;0.1224;clap
832877;6940.642;Head;-0.2238;-0.0143;0.0769;clap
832878;6940.65;HandLeft;-0.3618;-0.9712;0.104;clap
832878;6940.65;HandRight;0.2343;-0.9165;0.1217;clap
832878;6940.65;Head;-0.2234;-0.0144;0.0768;clap
832879;6940.658;HandLeft;-0.3609;-0.9702;0.101;clap
832879;6940.658;HandRight;0.2345;-0.9162;0.1209;clap
832879;6940.658;Head;-0.2231;-0.0143;0.0768;clap
832880;6940.667;HandLeft;-0.3602;-0.9691;0.0985;clap
832880;6940.667;HandRight;0.2348;-0.9159;0.1198;clap
832880;6940.667;Head;-0.2227;-0.0143;0.0768;clap
832881;6940.675;HandLeft;-0.3594;-0.968;0.0957;clap
832881;6940.675;HandRight;0.235;-0.9156;0.119;clap
832881;6940.675;Head;-0.2223;-0.0142;0.0769;clap
832882;6940.683;HandLeft;-0.3588;-0.9667;0.0928;clap
832882;6940.683;HandRight;0.2352;-0.9153;0.118;clap
832882;6940.683;Head;-0.2217;-0.0142;0.0768;clap
832883;6940.692;HandLeft;-0.3582;-0.9655;0.0898;clap
832883;6940.692;HandRight;0.2354;-0.915;0.1169;clap
832883;6940.692;Head;-0.2212;-0.014;0.0765;clap
832884;6940.7;HandLeft;-0.3569;-0.9647;0.0866;clap
832884;6940.7;HandRight;0.2356;-0.9146;0.1161;clap
832884;6940.7;Head;-0.2207;-0.0138;0.0765;clap
832885;6940.708;HandLeft;-0.3557;-0.9638;0.0834;clap
832885;6940.708;HandRight;0.2359;-0.9142;0.1151;clap
832885;6940.708;Head;-0.2202;-0.0137;0.0765;clap
832886;6940.717;HandLeft;-0.3547;-0.963;0.0802;clap
832886;6940.717;HandRight;0.2362;-0.9139;0.1142;clap
832886;6940.717;Head;-0.2197;-0.0137;0.0766;clap
832887;6940.725;HandLeft;-0.354;-0.9613;0.077;clap
832887;6940.725;HandRight;0.2364;-0.9136;0.1132;clap
832887;6940.725;Head;-0.2192;-0.0136;0.0766;clap
832888;6940.733;HandLeft;-0.3533;-0.9598;0.074;clap
832888;6940.733;HandRight;0.2367;-0.9133;0.1122;clap
832888;6940.733;Head;-0.2187;-0.0135;0.0766;clap
832889;6940.742;HandLeft;-0.3524;-0.9584;0.0708;clap
832889;6940.742;HandRight;0.2369;-0.9129;0.1113;clap
832889;6940.742;Head;-0.2179;-0.0134;0.0763;clap
832890;6940.75;HandLeft;-0.3515;-0.957;0.0678;clap
832890;6940.75;HandRight;0.2372;-0.9126;0.1104;clap
832890;6940.75;Head;-0.2171;-0.0131;0.076;clap
832891;6940.758;HandLeft;-0.3507;-0.9556;0.0647;clap
832891;6940.758;HandRight;0.2375;-0.9123;0.1096;clap
832891;6940.758;Head;-0.2166;-0.0131;0.0759;clap
832892;6940.767;HandLeft;-0.3498;-0.9545;0.0616;clap
832892;6940.767;HandRight;0.2377;-0.9121;0.1087;clap
832892;6940.767;Head;-0.2161;-0.0131;0.076;clap
832893;6940.775;HandLeft;-0.3482;-0.9536;0.0587;clap
832893;6940.775;HandRight;0.238;-0.9119;0.1078;clap
832893;6940.775;Head;-0.2154;-0.0131;0.0761;clap
832894;6940.783;HandLeft;-0.3475;-0.9523;0.0556;clap
832894;6940.783;HandRight;0.2383;-0.9117;0.1071;clap
832894;6940.783;Head;-0.2149;-0.0131;0.0761;clap
832895;6940.792;HandLeft;-0.3469;-0.951;0.0526;clap
832895;6940.792;HandRight;0.2386;-0.9116;0.1062;clap
832895;6940.792;Head;-0.2143;-0.0132;0.076;clap
832896;6940.8;HandLeft;-0.3463;-0.9495;0.0496;clap
832896;6940.8;HandRight;0.2389;-0.9115;0.1055;clap
832896;6940.8;Head;-0.2136;-0.0131;0.0759;clap
832897;6940.808;HandLeft;-0.3452;-0.9487;0.0466;clap
832897;6940.808;HandRight;0.2393;-0.9114;0.1048;clap
832897;6940.808;Head;-0.2129;-0.0128;0.0759;clap
832898;6940.817;HandLeft;-0.3437;-0.948;0.0438;clap
832898;6940.817;HandRight;0.2397;-0.9114;0.1042;clap
832898;6940.817;Head;-0.2122;-0.0128;0.0759;clap
832899;6940.825;HandLeft;-0.3436;-0.9459;0.0414;clap
832899;6940.825;HandRight;0.24;-0.9115;0.1036;clap
832899;6940.825;Head;-0.2116;-0.0127;0.076;clap
827001;6891.675;HandLeft;-0.4285;-0.8172;-0.0032;clap
827001;6891.675;HandRight;0.1774;-0.9054;0.044;clap
827001;6891.675;Head;0.0;0.0;0.0;clap
827002;6891.683;HandLeft;-0.4274;-0.8177;-0.003;clap
827002;6891.683;HandRight;0.1768;-0.9055;0.0452;clap
827002;6891.683;Head;-0.0008;0.0002;0.0003;clap
827003;6891.692;HandLeft;-0.4261;-0.819;-0.0033;clap
827003;6891.692;HandRight;0.1761;-0.9057;0.0465;clap
827003;6891.692;Head;-0.0017;0.0003;0.0003;clap
827004;6891.7;HandLeft;-0.4251;-0.8197;-0.0034;clap
827004;6891.7;HandRight;0.1754;-0.9057;0.0476;clap
827004;6891.7;Head;-0.0026;0.0006;0.0004;clap
827006;6891.717;HandLeft;-0.4233;-0.8215;-0.004;clap
827006;6891.717;HandRight;0.1739;-0.9062;0.0499;clap
827006;6891.717;Head;-0.0046;0.001;0.0007;clap
827007;6891.725;HandLeft;-0.4225;-0.8222;-0.004;clap
827007;6891.725;HandRight;0.1729;-0.906;0.0509;clap
827007;6891.725;Head;-0.0055;0.0013;0.0008;clap
827008;6891.733;HandLeft;-0.4219;-0.8233;-0.0039;clap
827008;6891.733;HandRight;0.1719;-0.9058;0.0521;clap
827008;6891.733;Head;-0.0066;0.0017;0.0008;clap
827009;6891.742;HandLeft;-0.421;-0.8247;-0.0039;clap
827009;6891.742;HandRight;0.171;-0.9058;0.0532;clap
827009;6891.742;Head;-0.0076;0.0021;0.0011;clap
827010;6891.75;HandLeft;-0.4202;-0.8257;-0.0038;clap
827010;6891.75;HandRight;0.1701;-0.906;0.0542;clap
827010;6891.75;Head;-0.0087;0.0023;0.0011;clap
827011;6891.758;HandLeft;-0.4196;-0.8264;-0.0037;clap
827011;6891.758;HandRight;0.1689;-0.9061;0.0551;clap
827011;6891.758;Head;-0.0098;0.0028;0.001;clap
827012;6891.767;HandLeft;-0.4182;-0.8275;-0.0033;clap
827012;6891.767;HandRight;0.1679;-0.9061;0.056;clap
827012;6891.767;Head;-0.0111;0.0032;0.0011;clap
827013;6891.775;HandLeft;-0.4173;-0.8286;-0.0031;clap
827013;6891.775;HandRight;0.1668;-0.9061;0.0569;clap
827013;6891.775;Head;-0.0122;0.0034;0.001;clap
827014;6891.783;HandLeft;-0.4169;-0.8294;-0.003;clap
827014;6891.783;HandRight;0.1656;-0.906;0.0578;clap
827014;6891.783;Head;-0.0133;0.0039;0.0009;clap
827015;6891.792;HandLeft;-0.4163;-0.8305;-0.0027;clap
827015;6891.792;HandRight;0.1642;-0.9058;0.0586;clap
827015;6891.792;Head;-0.0145;0.0042;0.0009;clap
827016;6891.8;HandLeft;-0.4153;-0.8316;-0.0026;clap
827016;6891.8;HandRight;0.163;-0.9057;0.0593;clap
827016;6891.8;Head;-0.0157;0.0047;0.0011;clap
827017;6891.808;HandLeft;-0.4146;-0.8325;-0.0024;clap
827017;6891.808;HandRight;0.1617;-0.9055;0.0601;clap
827017;6891.808;Head;-0.017;0.0052;0.001;clap
827018;6891.817;HandLeft;-0.4141;-0.8332;-0.0018;clap
827018;6891.817;HandRight;0.1604;-0.9053;0.0608;clap
827018;6891.817;Head;-0.0182;0.0056;0.0008;clap
827019;6891.825;HandLeft;-0.4134;-0.8343;-0.0015;clap
827019;6891.825;HandRight;0.1592;-0.9052;0.0615;clap
827019;6891.825;Head;-0.0196;0.0061;0.0009;clap
827020;6891.833;HandLeft;-0.4126;-0.8354;-0.0012;clap
827020;6891.833;HandRight;0.1579;-0.905;0.0622;clap
827020;6891.833;Head;-0.021;0.0064;0.001;clap
827021;6891.842;HandLeft;-0.412;-0.8363;-0.0009;clap
827021;6891.842;HandRight;0.1564;-0.9048;0.0627;clap
827021;6891.842;Head;-0.0224;0.0068;0.0009;clap
827022;6891.85;HandLeft;-0.4113;-0.8373;-0.0007;clap
827022;6891.85;HandRight;0.155;-0.9044;0.0631;clap
827022;6891.85;Head;-0.0238;0.0072;0.0008;clap
827023;6891.858;HandLeft;-0.4107;-0.8382;-0.0005;clap
827023;6891.858;HandRight;0.1536;-0.904;0.0635;clap
827023;6891.858;Head;-0.0251;0.0073;0.0008;clap
827024;6891.867;HandLeft;-0.4101;-0.8392;-0.0002;clap
827024;6891.867;HandRight;0.152;-0.9039;0.0637;clap
827024;6891.867;Head;-0.0266;0.0075;0.0007;clap
827025;6891.875;HandLeft;-0.4094;-0.8404;-0.0001;clap
827025;6891.875;HandRight;0.1506;-0.9035;0.0637;clap
827025;6891.875;Head;-0.0281;0.0076;0.0005;clap
827026;6891.883;HandLeft;-0.4088;-0.8414;0.0;clap
827026;6891.883;HandRight;0.1491;-0.9032;0.0638;clap
827026;6891.883;Head;-0.0297;0.0079;0.0004;clap
827027;6891.892;HandLeft;-0.4085;-0.8424;0.0002;clap
827027;6891.892;HandRight;0.1476;-0.9028;0.0637;clap
827027;6891.892;Head;-0.0312;0.0079;0.0005;clap
827028;6891.9;HandLeft;-0.408;-0.8436;0.0001;clap
827028;6891.9;HandRight;0.1461;-0.9025;0.0635;clap
827028;6891.9;Head;-0.0329;0.0082;0.0004;clap
827029;6891.908;HandLeft;-0.4077;-0.8444;-0.0001;clap
827029;6891.908;HandRight;0.1446;-0.9023;0.0632;clap
827029;6891.908;Head;-0.0345;0.0081;0.0004;clap
827030;6891.917;HandLeft;-0.4073;-0.8456;-0.0001;clap
827030;6891.917;HandRight;0.1431;-0.9021;0.0627;clap
827030;6891.917;Head;-0.0361;0.0082;0.0005;clap
827031;6891.925;HandLeft;-0.4068;-0.8468;-0.0002;clap
827031;6891.925;HandRight;0.1417;-0.902;0.0621;clap
827031;6891.925;Head;-0.0377;0.0083;0.0006;clap
827032;6891.933;HandLeft;-0.4064;-0.848;-0.0002;clap
827032;6891.933;HandRight;0.1402;-0.9019;0.0613;clap
827032;6891.933;Head;-0.0393;0.0084;0.0007;clap
827033;6891.942;HandLeft;-0.4058;-0.8493;-0.0002;clap
827033;6891.942;HandRight;0.1389;-0.9017;0.0605;clap
827033;6891.942;Head;-0.0411;0.0085;0.0007;clap
827034;6891.95;HandLeft;-0.4054;-0.8504;-0.0003;clap
827034;6891.95;HandRight;0.1376;-0.9015;0.0596;clap
827034;6891.95;Head;-0.0427;0.0084;0.0007;clap
827035;6891.958;HandLeft;-0.4053;-0.8515;-0.0005;clap
827035;6891.958;HandRight;0.1361;-0.9012;0.0586;clap
827035;6891.958;Head;-0.0446;0.0085;0.0006;clap
827036;6891.967;HandLeft;-0.4047;-0.8524;-0.0011;clap
827036;6891.967;HandRight;0.1346;-0.901;0.0576;clap
827036;6891.967;Head;-0.046;0.0084;0.0006;clap
827037;6891.975;HandLeft;-0.4044;-0.8536;-0.0014;clap
827037;6891.975;HandRight;0.1332;-0.9007;0.0565;clap
827037;6891.975;Head;-0.0478;0.0084;0.0005;clap
827038;6891.983;HandLeft;-0.4043;-0.8546;-0.0015;clap
827038;6891.983;HandRight;0.1319;-0.9003;0.0552;clap
827038;6891.983;Head;-0.0494;0.0084;0.0007;clap
827039;6891.992;HandLeft;-0.4041;-0.8556;-0.0017;clap
827039;6891.992;HandRight;0.1307;-0.8999;0.0539;clap
827039;6891.992;Head;-0.0512;0.0088;0.0006;clap
827040;6892.0;HandLeft;-0.404;-0.8565;-0.0018;clap
827040;6892.0;HandRight;0.1295;-0.8994;0.0525;clap
827040;6892.0;Head;-0.0529;0.0088;0.0009;clap
827041;6892.008;HandLeft;-0.404;-0.8574;-0.002;clap
827041;6892.008;HandRight;0.1284;-0.899;0.0512;clap
827041;6892.008;Head;-0.0547;0.0088;0.0008;clap
827042;6892.017;HandLeft;-0.404;-0.8581;-0.0024;clap
827042;6892.017;HandRight;0.1271;-0.8985;0.0496;clap
827042;6892.017;Head;-0.0566;0.0089;0.0009;clap
827044;6892.033;HandLeft;-0.4041;-0.8596;-0.0033;clap
827044;6892.033;HandRight;0.1248;-0.8971;0.0467;clap
827044;6892.033;Head;-0.0599;0.0092;0.0011;clap
827045;6892.042;HandLeft;-0.4042;-0.8602;-0.0038;clap
827045;6892.042;HandRight;0.1236;-0.8961;0.0455;clap
827045;6892.042;Head;-0.0618;0.0096;0.0014;clap
827046;6892.05;HandLeft;-0.4045;-0.8608;-0.0044;clap
827046;6892.05;HandRight;0.1224;-0.8948;0.0441;clap
827046;6892.05;Head;-0.0635;0.01;0.0018;clap
827047;6892.058;HandLeft;-0.4048;-0.8612;-0.0051;clap
827047;6892.058;HandRight;0.1211;-0.8939;0.042;clap
827047;6892.058;Head;-0.0654;0.0102;0.0018;clap
827048;6892.067;HandLeft;-0.4051;-0.8617;-0.0059;clap
827048;6892.067;HandRight;0.1198;-0.8928;0.04;clap
827048;6892.067;Head;-0.0671;0.0105;0.0018;clap
827049;6892.075;HandLeft;-0.4055;-0.8621;-0.0068;clap
827049;6892.075;HandRight;0.1186;-0.8917;0.0375;clap
827049;6892.075;Head;-0.0689;0.0108;0.0019;clap
827050;6892.083;HandLeft;-0.4059;-0.8624;-0.0077;clap
827050;6892.083;HandRight;0.1175;-0.8906;0.0352;clap
827050;6892.083;Head;-0.0708;0.0113;0.0019;clap
827051;6892.092;HandLeft;-0.4064;-0.8625;-0.0085;clap
827051;6892.092;HandRight;0.1163;-0.8893;0.0332;clap
827051;6892.092;Head;-0.0724;0.0114;0.0019;clap
827052;6892.1;HandLeft;-0.4071;-0.8627;-0.0095;clap
827052;6892.1;HandRight;0.1154;-0.888;0.0318;clap
827052;6892.1;Head;-0.0742;0.0119;0.002;clap
827053;6892.108;HandLeft;-0.4077;-0.8627;-0.0107;clap
827053;6892.108;HandRight;0.1141;-0.8865;0.0295;clap
827053;6892.108;Head;-0.0761;0.0124;0.0023;clap
827054;6892.117;HandLeft;-0.4083;-0.8626;-0.012;clap
827054;6892.117;HandRight;0.1128;-0.8849;0.0271;clap
827054;6892.117;Head;-0.078;0.0127;0.0023;clap
827055;6892.125;HandLeft;-0.409;-0.8625;-0.0133;clap
827055;6892.125;HandRight;0.1114;-0.8832;0.0242;clap
827055;6892.125;Head;-0.0802;0.0131;0.0027;clap
827056;6892.133;HandLeft;-0.4098;-0.8622;-0.0148;clap
827056;6892.133;HandRight;0.11;-0.8813;0.0211;clap
827056;6892.133;Head;-0.0817;0.0135;0.0024;clap
827057;6892.142;HandLeft;-0.4108;-0.8621;-0.0164;clap
827057;6892.142;HandRight;0.1086;-0.879;0.0181;clap
827057;6892.142;Head;-0.0834;0.0139;0.0025;clap
827058;6892.15;HandLeft;-0.4119;-0.8616;-0.0182;clap
827058;6892.15;HandRight;0.1075;-0.8768;0.0151;clap
827058;6892.15;Head;-0.0854;0.0142;0.0026;clap
827059;6892.158;HandLeft;-0.413;-0.8609;-0.0203;clap
827059;6892.158;HandRight;0.1065;-0.8743;0.0119;clap
827059;6892.158;Head;-0.0873;0.0147;0.0027;clap
827060;6892.167;HandLeft;-0.4145;-0.8601;-0.0227;clap
827060;6892.167;HandRight;0.1057;-0.8715;0.0088;clap
827060;6892.167;Head;-0.0895;0.0149;0.0029;clap
827061;6892.175;HandLeft;-0.4163;-0.8589;-0.0252;clap
827061;6892.175;HandRight;0.105;-0.8686;0.0053;clap
827061;6892.175;Head;-0.0913;0.0152;0.0029;clap
827062;6892.183;HandLeft;-0.4185;-0.8573;-0.0278;clap
827062;6892.183;HandRight;0.1045;-0.8654;0.0016;clap
827062;6892.183;Head;-0.0932;0.0154;0.0029;clap
827063;6892.192;HandLeft;-0.4209;-0.8552;-0.0308;clap
827063;6892.192;HandRight;0.1042;-0.8621;-0.002;clap
827063;6892.192;Head;-0.0952;0.0157;0.003;clap
827064;6892.2;HandLeft;-0.4233;-0.8528;-0.034;clap
827064;6892.2;HandRight;0.1042;-0.8585;-0.0058;clap
827064;6892.2;Head;-0.0973;0.0161;0.0032;clap
827065;6892.208;HandLeft;-0.4257;-0.8498;-0.0375;clap
827065;6892.208;HandRight;0.1045;-0.8545;-0.0099;clap
827065;6892.208;Head;-0.0994;0.0163;0.0035;clap
827066;6892.217;HandLeft;-0.4281;-0.8465;-0.0408;clap
827066;6892.217;HandRight;0.1052;-0.8504;-0.0139;clap
827066;6892.217;Head;-0.1013;0.0165;0.0033;clap
827068;6892.233;HandLeft;-0.4329;-0.8392;-0.048;clap
827068;6892.233;HandRight;0.1072;-0.8419;-0.0228;clap
827068;6892.233;Head;-0.1054;0.0171;0.0035;clap
827069;6892.242;HandLeft;-0.4357;-0.8347;-0.0521;clap
827069;6892.242;HandRight;0.1086;-0.8371;-0.0266;clap
827069;6892.242;Head;-0.1071;0.0174;0.0038;clap
827070;6892.25;HandLeft;-0.4391;-0.8293;-0.0567;clap
827070;6892.25;HandRight;0.1102;-0.8317;-0.0312;clap
827070;6892.25;Head;-0.1094;0.0171;0.0037;clap
827071;6892.258;HandLeft;-0.4428;-0.8236;-0.0619;clap
827071;6892.258;HandRight;0.1121;-0.8261;-0.0359;clap
827071;6892.258;Head;-0.1113;0.0175;0.0039;clap
827072;6892.267;HandLeft;-0.4467;-0.8178;-0.0669;clap
827072;6892.267;HandRight;0.1141;-0.82;-0.0408;clap
827072;6892.267;Head;-0.1133;0.0176;0.0043;clap
827073;6892.275;HandLeft;-0.45;-0.8117;-0.0723;clap
827073;6892.275;HandRight;0.1163;-0.8133;-0.0459;clap
827073;6892.275;Head;-0.1155;0.0178;0.0041;clap
827074;6892.283;HandLeft;-0.4523;-0.8053;-0.0776;clap
827074;6892.283;HandRight;0.1186;-0.8064;-0.0507;clap
827074;6892.283;Head;-0.1177;0.0177;0.0044;clap
827075;6892.292;HandLeft;-0.4542;-0.7979;-0.0831;clap
827075;6892.292;HandRight;0.1212;-0.799;-0.0559;clap
827075;6892.292;Head;-0.1195;0.0179;0.0045;clap
827076;6892.3;HandLeft;-0.4562;-0.7891;-0.0891;clap
827076;6892.3;HandRight;0.123;-0.7909;-0.0612;clap
827076;6892.3;Head;-0.1217;0.0178;0.0047;clap
827077;6892.308;HandLeft;-0.4582;-0.7801;-0.0955;clap
827077;6892.308;HandRight;0.1245;-0.7822;-0.0667;clap
827077;6892.308;Head;-0.1235;0.0179;0.0047;clap
827078;6892.317;HandLeft;-0.4602;-0.7699;-0.1017;clap
827078;6892.317;HandRight;0.1258;-0.7731;-0.0724;clap
827078;6892.317;Head;-0.1256;0.0177;0.0052;clap
827079;6892.325;HandLeft;-0.4618;-0.759;-0.108;clap
827079;6892.325;HandRight;0.1268;-0.7637;-0.0779;clap
827079;6892.325;Head;-0.1276;0.0178;0.0051;clap
827080;6892.333;HandLeft;-0.4631;-0.7481;-0.1144;clap
827080;6892.333;HandRight;0.1274;-0.7536;-0.0834;clap
827080;6892.333;Head;-0.1294;0.0176;0.0053;clap
827081;6892.342;HandLeft;-0.464;-0.7362;-0.1214;clap
827081;6892.342;HandRight;0.1279;-0.7428;-0.0892;clap
827081;6892.342;Head;-0.1313;0.0175;0.0053;clap
827082;6892.35;HandLeft;-0.4645;-0.7243;-0.1279;clap
827082;6892.35;HandRight;0.1281;-0.7315;-0.095;clap
827082;6892.35;Head;-0.1334;0.0171;0.0057;clap
827083;6892.358;HandLeft;-0.4646;-0.7117;-0.1339;clap
827083;6892.358;HandRight;0.1277;-0.7197;-0.101;clap
827083;6892.358;Head;-0.1357;0.0169;0.006;clap
827084;6892.367;HandLeft;-0.4643;-0.6991;-0.1398;clap
827084;6892.367;HandRight;0.1264;-0.7076;-0.107;clap
827084;6892.367;Head;-0.1377;0.0167;0.0065;clap
827085;6892.375;HandLeft;-0.4634;-0.686;-0.1459;clap
827085;6892.375;HandRight;0.1254;-0.6953;-0.1127;clap
827085;6892.375;Head;-0.1401;0.016;0.0074;clap
827086;6892.383;HandLeft;-0.462;-0.6728;-0.1513;clap
827086;6892.383;HandRight;0.1232;-0.6824;-0.1185;clap
827086;6892.383;Head;-0.142;0.0159;0.0075;clap
827087;6892.392;HandLeft;-0.4605;-0.659;-0.1568;clap
827087;6892.392;HandRight;0.121;-0.6701;-0.124;clap
827087;6892.392;Head;-0.144;0.0155;0.0079;clap
827088;6892.4;HandLeft;-0.4582;-0.6455;-0.1621;clap
827088;6892.4;HandRight;0.1185;-0.6565;-0.1295;clap
827088;6892.4;Head;-0.1461;0.0154;0.0078;clap
827089;6892.408;HandLeft;-0.4558;-0.6316;-0.1674;clap
827089;6892.408;HandRight;0.1153;-0.6438;-0.1347;clap
827089;6892.408;Head;-0.1481;0.0152;0.0083;clap
827090;6892.417;HandLeft;-0.4528;-0.6174;-0.172;clap
827090;6892.417;HandRight;0.1119;-0.6314;-0.1391;clap
827090;6892.417;Head;-0.15;0.0151;0.0084;clap
827091;6892.425;HandLeft;-0.4494;-0.603;-0.1764;clap
827091;6892.425;HandRight;0.1082;-0.6191;-0.1431;clap
827091;6892.425;Head;-0.1519;0.0149;0.0086;clap
827092;6892.433;HandLeft;-0.4453;-0.5888;-0.1801;clap
827092;6892.433;HandRight;0.104;-0.607;-0.147;clap
827092;6892.433;Head;-0.1539;0.0148;0.009;clap
827093;6892.442;HandLeft;-0.4411;-0.5743;-0.1837;clap
827093;6892.442;HandRight;0.0992;-0.5948;-0.1508;clap
827093;6892.442;Head;-0.156;0.0145;0.0093;clap
827094;6892.45;HandLeft;-0.4367;-0.5606;-0.1869;clap
827094;6892.45;HandRight;0.0944;-0.5829;-0.1539;clap
